year	dead	missing	deadmissing	survivors	lat	lon	route
2018	1		1		44.438246540770	 11.569513556250	
2018	3		3		27.672666000000	 21.943709000000	
2018	2		2		-7.909603000000	 12.669425000000	
2018	1		1		1.513367000000	 12.486464000000	
2018	2		2		24.029864000000	 21.079375000000	
2018	5	13	18		12.149829489997	 -68.805908591943	
2018	1		1		50.937727764813	 1.949506613770	
2018		100	100	16	33.461246171967	 14.630447728125	Central Mediterranean
2018	3	8	11	43	35.891005756583	 -5.659332275391	Western Mediterranean
2018	1		1		13.853232000000	 31.876975000000	
2018	2	10	12	270	32.983002330562	 13.768852058594	Central Mediterranean
2018	8	56	64	86	34.078380455797	 13.268242596875	Central Mediterranean
2018	3		3		14.058795000000	 23.679744000000	
2018	1		1		26.619864000000	 20.339476000000	
2018	4		4	4	35.880538323659	 -5.519505224414	Western Mediterranean
2018	1		1		36.784676783801	 -6.580935208594	Western Mediterranean
2018	1		1		26.807768600000	 -98.118294000000	Central America to US
2018	2		2		14.587863000000	 24.642024000000	
2018	1		1		26.063548853703	 -98.076034806885	Central America to US
2018	1		1		27.247483900000	 -98.378807900000	Central America to US
2018	1		1		27.105805200000	 -98.146774000000	Central America to US
2018	1		1		32.273261300000	 -111.689688400000	Central America to US
2018		1	1	1	45.559706177834	 15.298820708203	Western Balkans
2018	2		2		24.028913000000	 21.284256000000	
2018	4		4	2	-33.517699135035	 -53.334209461133	
2017	48		48		27.817448700000	 -99.012892600000	Central America to US
2017	3		3		26.973076300000	 -99.101349800000	Central America to US
2017	2		2		26.995506000000	 -98.748116700000	Central America to US
2017	1		1		29.868768200000	 -101.161735600000	Central America to US
2017	2		2		28.275892100000	 -99.101349800000	Central America to US
2017	4		4		28.411651400000	 -99.812493500000	Central America to US
2017	2		2		27.027305700000	 -98.221297900000	Central America to US
2017	1		1		31.803982400000	 -106.205148400000	Central America to US
2017	4		4		32.715730500000	 -117.161096600000	Central America to US
2017	1		1		21.946168509389	 -102.283320936520	Central America to US
2017	7		7		7.736847451615	 -77.548370361328	Darien Gap
2017	2		2		14.430466000000	 27.016237000000	
2017	1		1		32.137605000000	 -112.665258500000	Central America to US
2017	1		1		50.934076500000	 1.910214900000	
2017	1		1		40.976820140548	 26.309509277344	
2017	1		1		16.561153700000	 -94.613863900000	Central America to US
2017	1		1		7.986535000000	 16.974168900000	
2017	2		2		21.665039060000	 27.887942670000	
2017	1		1		43.767230179939	 7.448348116211	
2017	1		1		7.986535000000	 16.974168900000	
2017	2		2		-8.002889200000	 12.639231600000	
2017	2		2		14.500012000000	 24.081574000000	
2017	1		1		28.762073900000	 51.515007700000	
2017	1		1		38.430189025971	 27.102313915039	Eastern Mediterranean
2017	1		1		14.905559900000	 -92.263420600000	Central America to US
2017	1		1		27.663574220000	 18.511191270000	
2017	3		3		13.178661000000	 23.920992000000	
2017	3		3		14.429019000000	 27.001479000000	
2017	3		3		14.053676000000	 31.797583100000	
2017	1		1		12.615880300000	 13.313247200000	
2017	1		1		12.449522100000	 32.781101600000	
2017	2		2		22.609863280000	 29.200423170000	
2017	2		2		23.109152000000	 21.284256000000	
2017	1		1		28.948022900000	 -100.623971100000	Central America to US
2017	1		1		27.480677494132	 -99.479363496826	Central America to US
2017	1		1		35.878049717478	 -5.327972173691	Western Mediterranean
2017	1		1		32.926409826220	 13.113060712109	Central Mediterranean
2017	1		1		9.767868700000	 4.051056400000	
2017	2		2		26.488741000000	 20.463043000000	
2017	2		2		13.270216000000	 23.840626000000	
2017	2		2		32.899829300000	 24.088938000000	
2017	1		1		-0.023320800000	 14.024647300000	
2017	2		2		15.534667970000	 24.297353380000	
2017	2		2		29.399414060000	 17.780401050000	
2017	7		7		35.992120977344	 36.285642845850	
2017	2		2		14.848483000000	 23.719983000000	
2017	1		1		14.105276000000	 23.920992000000	
2017	1		1		50.953020261886	 1.919110804688	Calais to United Kingdom
2017	1		1		20.140259400000	 30.214647000000	
2017	1		1		33.229176960000	 14.101544910000	
2017	4		4		14.053676000000	 31.797583100000	
2017	1		1		36.474762590000	 15.104155430000	
2017	3		3		13.626142400000	 21.935449900000	
2017	2		2		12.449522100000	 32.781101600000	
2017	1		1		29.485008900000	 57.643904800000	
2017	1		1		20.140259400000	 30.214647000000	
2017	1		1		14.106445310000	 29.051517840000	
2017	1		1		41.677129700000	 26.555714500000	
2017	6		6		23.827397232912	 -99.175447675391	Central America to US
2017	1		1		32.064820600000	 -112.472643900000	Central America to US
2017	1		1		29.489876900000	 -110.721806100000	Central America to US
2017	3		3		13.853759770000	 28.464013180000	
2017	3		3		12.449522100000	 32.781101600000	
2017	5		5		12.919921880000	 24.537441720000	
2017	7		7		14.238281250000	 24.557428430000	
2017		3	3	20	35.882833113479	 -5.803099736328	Western Mediterranean
2017	5		5		32.449665431345	 52.163085937500	
2017	1		1	4	36.125095674655	 -5.169511656055	Western Mediterranean
2017	4		4		15.578613280000	 25.215191680000	
2017	1		1		12.564226100000	 32.747304700000	
2017	1		1		14.455049000000	 27.017231000000	
2017	1		1		33.277107300000	 52.361337800000	
2017	1		1	68	35.938908600000	 -3.180596302148	Western Mediterranean
2017	1		1		27.071795621620	 -98.265021009375	Central America to US
2017	7		7		27.817448700000	 -99.012892600000	Central America to US
2017		2	2	31	36.214401400000	 -3.419552700000	Western Mediterranean
2017	1		1		14.053676000000	 31.797583100000	
2017	3		3		14.053676000000	 31.797583100000	
2017	3		3		26.718750000000	 28.661972470000	
2017	1		1		28.675112400000	 57.737156900000	
2017	3		3		14.677734380000	 24.956491290000	
2017	4		4		14.062500000000	 25.195311080000	
2017	1		1		35.724841600000	 51.381653000000	
2017	1		1		27.183221600000	 56.266645500000	
2017	1		1		27.352603300000	 62.344781500000	
2017	1		1		27.352603300000	 62.344781500000	
2017	1		1		27.352603300000	 62.344781500000	
2017	1		1		30.354889300000	 56.002705000000	
2017	1		1		33.277107300000	 52.361337800000	
2017	1		1		30.354889300000	 56.002705000000	
2017	1		1		33.277107300000	 52.361337800000	
2017	2		2		22.741699220000	 29.277115800000	
2017	2		2		27.109369900000	 -98.212334600000	Central America to US
2017	3		3		27.240319400000	 -98.204450400000	Central America to US
2017	2		2		5.205284000000	 15.367289000000	
2017	3		3		14.389703000000	 26.684275000000	
2017	1		1		31.329820649800	 -110.920176967090	Central America to US
2017	2		2		27.205835954845	 -98.140193069189	Central America to US
2017	1		1	14	29.127486900000	 -103.242537900000	Central America to US
2017	3	5	8	4	36.949195213437	 8.448509527539	Central Mediterranean
2017	1		1		26.458255427725	 -98.221984545508	Central America to US
2017	1		1		14.053676000000	 31.797583100000	
2017	2		2		8.341700600000	 4.975716500000	
2017	5		5		1.409653500000	 18.452071300000	
2017	2		2		13.575951000000	 24.121689000000	
2017	1		1		27.240319400000	 -98.204450400000	Central America to US
2017	1		1	14	27.252321571872	 -97.863335577246	Central America to US
2017	1		1		27.151251312948	 -98.203222913672	Central America to US
2017	1		1		26.764312242981	 -97.799451947266	Central America to US
2017	1		1		26.224930549802	 -98.445427845508	Central America to US
2017	4		4		21.665039060000	 27.887942670000	
2017		12	12		18.080866385397	 -69.101919293750	
2017	3		3		32.899829300000	 24.088938000000	
2017	2		2		14.053676000000	 31.797583100000	
2017	2		2		5.525810700000	 22.788820900000	
2017	1		1		23.941751000000	 32.068175900000	
2017	3		3		14.053676000000	 31.797583100000	
2017	3		3	40	35.317984016666	 -6.323177650000	Western Mediterranean
2017	1		1	35	36.684664094550	 -3.862161322656	Western Mediterranean
2017	3		3	9	33.134302145824	 51.569516707031	
2017	1		1		36.159616714092	 0.134644935938	Western Mediterranean
2017	10		10	8	36.113614392446	 36.248016357422	
2017		3	3	18	35.876390459221	 -5.811981643750	Western Mediterranean
2017	1		1		31.695436100000	 -110.418808600000	Central America to US
2017	1		1		31.855573200000	 -111.320524300000	Central America to US
2017	2		2		22.609863280000	 29.200423170000	
2017	1		1		20.488650070090	 -100.800033950970	Central America to US
2017	2		2		26.488741000000	 20.463043000000	
2017	3		3		15.534667970000	 24.297353380000	
2017	10		10		14.106445310000	 29.051517840000	
2017	2		2		14.103058000000	 23.920992000000	
2017	2		2		13.312398000000	 24.241956000000	
2017		28	28	6	35.928564408919	 -5.893536298438	Western Mediterranean
2017	1		1		32.575382802031	 -116.635383545510	Central America to US
2017	14		14		14.053676000000	 31.797583100000	
2017	3		3		12.449522100000	 32.781101600000	
2017	2		2		13.853759770000	 28.464013180000	
2017	3	1	4	2	35.970153678605	 -5.603076408984	Western Mediterranean
2017	1		1		31.805409100000	 -111.617671300000	Central America to US
2017	1		1		27.240319400000	 -98.204450400000	Central America to US
2017	1		1		33.581839400000	 48.398818600000	
2017	1		1		27.352603300000	 62.344781500000	
2017	1		1		36.082470985786	 -6.026000976563	Western Mediterranean
2017	4		4	4	40.937607000000	 24.412866000000	
2017	1		1	1	17.472665000000	 -91.425051000000	Central America to US
2017	1		1		31.882441400000	 -111.396185700000	Central America to US
2017	1		1		35.290387494344	 -2.926591903613	Western Mediterranean
2017	1		1		-116.004580000000	 33.288720000000	Central America to US
2017	2		2		2.391236200000	 6.370292800000	
2017	1		1		27.352603300000	 62.344781500000	
2017	2		2		14.268665800000	 27.550779000000	
2017	1		1		-17.467686100000	 14.716677000000	
2017	1		1		-1.519660300000	 12.371427700000	
2017	3		3		14.238281250000	 24.557428430000	
2017	31		31		32.801959442053	 13.720786873047	Central Mediterranean
2017	1		1		35.988768038194	 -5.611316155078	Western Mediterranean
2017	1		1		36.178832465467	 -5.909786224365	Western Mediterranean
2017	6		6		35.850559281577	 -5.679503544922	Western Mediterranean
2017	1		1	66	39.117926486658	 26.584397197559	Eastern Mediterranean
2017	3		3	1	13.129562500000	 101.843556800000	
2017	1		1		28.675112400000	 57.737156900000	
2017	1		1		28.675112400000	 57.737156900000	
2017	1		1		36.198825876138	 0.218307777344	Western Mediterranean
2017	1		1		32.179197800000	 -112.947334100000	Central America to US
2017	20		20		20.140259400000	 30.214647000000	
2017	2		2		12.449522100000	 32.781101600000	
2017	1	20	21		34.060179168559	 13.059502362500	Central Mediterranean
2017	1		1		36.059764585990	 0.090699623438	Western Mediterranean
2017	1		1		41.244376100000	 26.135943100000	
2017		6	6	107	34.405333936080	 13.982353925000	Central Mediterranean
2017	3		3		19.693913800000	 -71.315631500000	
2017	1		1		36.055323767952	 0.076966713281	Western Mediterranean
2017	1		1		7.986535000000	 16.974168900000	
2017	1		1		-8.002889200000	 12.639231600000	
2017	3		3		12.919921880000	 24.537441720000	
2017	1		1		45.152321827345	 19.133105568750	
2017	1		1		14.062500000000	 25.195311080000	
2017	1		1		15.578613280000	 25.215191680000	
2017	2		2		14.677734380000	 24.956491290000	
2017	3	1	4		35.904917419285	 -5.291584069312	Western Mediterranean
2017	1	4	5		32.831945758514	 -117.288437837700	Central America to US
2017	1		1		32.694220045164	 -115.465535807870	Central America to US
2017	5		5		26.156055800000	 63.014757800000	
2017	20		20		14.053676000000	 31.797583100000	
2017	3		3		21.856858600000	 23.311238900000	
2017	1		1		22.741699220000	 29.277115800000	
2017	1		1		36.479843444819	 36.551897838281	
2017	1		1		36.101939856583	 0.057740639063	Western Mediterranean
2017	1		1		31.904501800000	 -110.419927800000	Central America to US
2017	3		3		34.008439500000	 17.701452500000	
2017	1		1		32.811542676207	 12.897253417969	Central Mediterranean
2017	1		1		31.965863000000	 -110.245072000000	Central America to US
2017	1		1		7.986535000000	 16.974168900000	
2017	2		2		15.055741500000	 12.134845700000	
2017	1		1		13.191338300000	 32.887209400000	
2017	15		15		26.005743000000	 63.056980700000	
2017	1		1		-115.696530000000	 33.394450000000	Central America to US
2017	5		5		32.899829300000	 24.088938000000	
2017	2		2		14.053676000000	 31.797583100000	
2017	1		1		-4.305154200000	 11.164921900000	
2017	2		2		-0.023320800000	 14.024647300000	
2017	2		2		-0.027986700000	 16.263980700000	
2017	2		2	24	17.832044100000	 -93.391810600000	Central America to US
2017	1		1		19.067714400000	 -98.187811600000	Central America to US
2017	3		3		14.053676000000	 31.797583100000	
2017	2		2		12.449522100000	 32.781101600000	
2017	1		1		37.329286100000	 19.104038900000	
2017	2		2		17.514978700000	 -91.988387200000	Central America to US
2017	1		1		23.249414800000	 -106.411142500000	Central America to US
2017	1		1		2.125385400000	 13.511596300000	
2017	2		2		21.665039060000	 27.887942670000	
2017	2		2		12.616764381031	 -86.678733699219	Central America to US
2017	2		2		32.821929803103	 12.898626708984	Central Mediterranean
2017	1		1		-1.519660300000	 12.371427700000	
2017	1		1		14.429023600000	 27.036540600000	
2017	3		3		22.609863280000	 29.200423170000	
2017	1		1		29.485008900000	 57.643904800000	
2017	1		1		29.104381300000	 53.045893000000	
2017	1		1		28.762073900000	 51.515007700000	
2017	1		1		39.343995090707	 26.383975862793	Eastern Mediterranean
2017	1		1		26.234772644307	 -98.580264224268	Central America to US
2017	1		1		39.328328251178	 26.428951143555	Eastern Mediterranean
2017	1		1		32.768947900000	 9.309564800000	
2017	2		2		36.540551558948	 36.584856822656	
2017	1		1		35.840018800000	 50.939090600000	
2017	1		1		26.143301175123	 -98.330944598395	Central America to US
2017	2		2		35.777154148825	 -5.789837326123	Western Mediterranean
2017	1		1		39.350632522991	 26.376079439453	Eastern Mediterranean
2017	1		1		32.190352400000	 -112.914147600000	Central America to US
2017	1		1		15.534667970000	 24.297353380000	
2017	1		1		20.086790900000	 32.119424200000	
2017	1		1		36.403962900000	 15.458133200000	
2017	2		2		13.853759770000	 28.464013180000	
2017	2		2		14.106445310000	 29.051517840000	
2017	1		1	10	35.875277696775	 -5.696625198438	Western Mediterranean
2017	1		1		33.229176960000	 14.101544910000	
2017	5		5		12.919921880000	 24.537441720000	
2017	2		2		14.238281250000	 24.557428430000	
2017	5	29	34	106	34.341859153473	 13.828545331250	Central Mediterranean
2017	1		1		39.343198556470	 26.375392793945	Eastern Mediterranean
2017	1		1		-98.412348100000	 26.202155000000	Central America to US
2017	1		1		-114.974650000000	 32.705120000000	Central America to US
2017	4		4		32.899829300000	 24.088938000000	
2017	3		3		5.525810700000	 22.788820900000	
2017	1		1		27.597622627217	 -99.537279477216	Central America to US
2017	1		1		27.201200000000	 60.686581700000	
2017	1		1		35.778176000000	 -5.827966600000	Western Mediterranean
2017	5		5		14.062500000000	 25.195311080000	
2017	1		1		15.578613280000	 25.215191680000	
2017	3	7	10	15	37.031187012469	 27.126068793164	Eastern Mediterranean
2017	23	53	76	64	34.000148459845	 13.053526312500	Central Mediterranean
2017	3	11	14		34.078380455797	 13.081475018750	Central Mediterranean
2017	1		1		32.117359800000	 -113.190520300000	Central America to US
2017	3	3	6	12	-12.626542185194	 45.063276784375	
2017	3		3		20.140259400000	 30.214647000000	
2017	8		8	142	33.690138498642	 12.661743164062	Central Mediterranean
2017	1		1		46.484368743783	 11.341695839148	
2017	1		1		27.152473267425	 -98.213522596289	Central America to US
2017	4		4	36	21.239646011184	 92.028997869531	
2017	1		1		28.045125339503	 -14.351981153442	Western African
2017	3		3		20.140259400000	 30.214647000000	
2017	2		2	12	36.076415421565	 0.045381019922	Western Mediterranean
2017	2	1	3		20.827424385757	 92.277615941064	
2017	1		1		46.125889800191	 13.202502908057	
2017	1		1		32.179197800000	 -112.947334100000	Central America to US
2017	2		2		7.986535000000	 16.974168900000	
2017	2		2		21.856858600000	 23.311238900000	
2017	5		5		21.665039060000	 27.887942670000	
2017	3		3		22.741699220000	 29.277115800000	
2017	5		5		14.677734380000	 24.956491290000	
2017	2	3	5	48	35.839661046921	 -5.787262405469	Western Mediterranean
2017	2		2		-8.002889200000	 12.639231600000	
2017	1		1		20.086790900000	 32.119424200000	
2017	6		6		25.773925780000	 18.948180500000	
2017	1		1		32.768947900000	 9.309564800000	
2017	1		1		-115.072460000000	 32.996590000000	Central America to US
2017	1		1		35.291156590870	 -2.927625956006	Western Mediterranean
2017	4		4		32.717285160000	 21.851620760000	
2017	1		1		36.858546875103	 40.080746636523	
