type	lat	lon	name	desc
T	12.985760000	-5.761940000		
T	12.985520000	-5.761840000		
T	12.985040000	-5.761650000		
T	12.984990000	-5.761630000		
T	12.984780000	-5.761570000		
T	12.984270000	-5.761430000		
T	12.983900000	-5.761340000		
T	12.983290000	-5.761220000		
T	12.982930000	-5.761180000		
T	12.982320000	-5.761140000		
T	12.981870000	-5.761130000		
T	12.981590000	-5.761130000		
T	12.980610000	-5.761100000		
T	12.978770000	-5.761060000		
T	12.976110000	-5.761030000		
T	12.974510000	-5.760970000		
T	12.972720000	-5.760930000		
T	12.971940000	-5.760900000		
T	12.970040000	-5.760880000		
T	12.968710000	-5.760830000		
T	12.966610000	-5.760780000		
T	12.964860000	-5.760740000		
T	12.963270000	-5.760700000		
T	12.962370000	-5.760670000		
T	12.961790000	-5.760680000		
T	12.961260000	-5.760660000		
T	12.960400000	-5.760630000		
T	12.959210000	-5.760620000		
T	12.957700000	-5.760580000		
T	12.956130000	-5.760550000		
T	12.955110000	-5.760530000		
T	12.954370000	-5.760520000		
T	12.952690000	-5.760460000		
T	12.951140000	-5.760460000		
T	12.950290000	-5.760420000		
T	12.949700000	-5.760400000		
T	12.949700000	-5.760400000		
T	12.949670000	-5.760400000		
T	12.949670000	-5.760380000		
T	12.949660000	-5.760370000		
T	12.949650000	-5.760350000		
T	12.949640000	-5.760340000		
T	12.949620000	-5.760330000		
T	12.949600000	-5.760320000		
T	12.949580000	-5.760310000		
T	12.949570000	-5.760290000		
T	12.949560000	-5.760270000		
T	12.949550000	-5.760250000		
T	12.949540000	-5.760230000		
T	12.949540000	-5.760190000		
T	12.949530000	-5.760160000		
T	12.949540000	-5.760140000		
T	12.949540000	-5.760120000		
T	12.949550000	-5.760080000		
T	12.949550000	-5.760070000		
T	12.949680000	-5.759650000		
T	12.949700000	-5.759480000		
T	12.949760000	-5.759180000		
T	12.949910000	-5.758550000		
T	12.950070000	-5.757890000		
T	12.950190000	-5.757360000		
T	12.950280000	-5.756910000		
T	12.950360000	-5.756440000		
T	12.950410000	-5.756030000		
T	12.950760000	-5.753240000		
T	12.950900000	-5.752180000		
T	12.951110000	-5.750480000		
T	12.951160000	-5.750160000		
T	12.951730000	-5.745970000		
T	12.951780000	-5.745650000		
T	12.951980000	-5.744230000		
T	12.952170000	-5.742970000		
T	12.952350000	-5.741560000		
T	12.952520000	-5.740450000		
T	12.952840000	-5.738140000		
T	12.952990000	-5.737130000		
T	12.953160000	-5.735860000		
T	12.953380000	-5.734370000		
T	12.953590000	-5.733220000		
T	12.953800000	-5.732100000		
T	12.953960000	-5.731160000		
T	12.954120000	-5.730290000		
T	12.954260000	-5.729530000		
T	12.954380000	-5.728870000		
T	12.954520000	-5.728150000		
T	12.954650000	-5.727410000		
T	12.954760000	-5.726760000		
T	12.954900000	-5.725990000		
T	12.955050000	-5.725220000		
T	12.955190000	-5.724420000		
T	12.955370000	-5.723450000		
T	12.955560000	-5.722410000		
T	12.955750000	-5.721360000		
T	12.955940000	-5.720330000		
T	12.956120000	-5.719350000		
T	12.956310000	-5.718340000		
T	12.956460000	-5.717470000		
T	12.956730000	-5.715960000		
T	12.956900000	-5.715080000		
T	12.957120000	-5.713850000		
T	12.957290000	-5.712950000		
T	12.957490000	-5.711800000		
T	12.957760000	-5.710380000		
T	12.957950000	-5.709300000		
T	12.958150000	-5.708190000		
T	12.958330000	-5.707230000		
T	12.958640000	-5.705480000		
T	12.959030000	-5.703350000		
T	12.959130000	-5.702650000		
T	12.959180000	-5.702130000		
T	12.959210000	-5.701530000		
T	12.959220000	-5.700960000		
T	12.959210000	-5.700460000		
T	12.959160000	-5.699870000		
T	12.959070000	-5.699080000		
T	12.958900000	-5.697850000		
T	12.958490000	-5.694730000		
T	12.958200000	-5.692660000		
T	12.957970000	-5.690880000		
T	12.957920000	-5.690500000		
T	12.957750000	-5.689280000		
T	12.957510000	-5.687460000		
T	12.957360000	-5.686480000		
T	12.957010000	-5.684470000		
T	12.956620000	-5.682190000		
T	12.956290000	-5.680240000		
T	12.955700000	-5.676800000		
T	12.955410000	-5.675170000		
T	12.955070000	-5.673160000		
T	12.954730000	-5.671220000		
T	12.954540000	-5.670060000		
T	12.954180000	-5.668030000		
T	12.954050000	-5.667230000		
T	12.954050000	-5.667140000		
T	12.954070000	-5.667060000		
T	12.954070000	-5.666990000		
T	12.954070000	-5.666930000		
T	12.954070000	-5.666870000		
T	12.954070000	-5.666790000		
T	12.953760000	-5.665030000		
T	12.953390000	-5.662780000		
T	12.953180000	-5.661500000		
T	12.952750000	-5.659080000		
T	12.952630000	-5.658370000		
T	12.952480000	-5.657550000		
T	12.952310000	-5.656460000		
T	12.952270000	-5.656120000		
T	12.952230000	-5.655700000		
T	12.952200000	-5.655210000		
T	12.952190000	-5.654720000		
T	12.952190000	-5.654310000		
T	12.952200000	-5.653810000		
T	12.952260000	-5.653010000		
T	12.952260000	-5.652870000		
T	12.952250000	-5.652750000		
T	12.952240000	-5.652660000		
T	12.952220000	-5.652540000		
T	12.952220000	-5.652440000		
T	12.952240000	-5.652020000		
T	12.952360000	-5.650700000		
T	12.952500000	-5.649160000		
T	12.952740000	-5.646270000		
T	12.952970000	-5.643600000		
T	12.953190000	-5.641000000		
T	12.953220000	-5.640490000		
T	12.953330000	-5.639360000		
T	12.953460000	-5.637800000		
T	12.953590000	-5.636170000		
T	12.953790000	-5.633970000		
T	12.953930000	-5.632210000		
T	12.954180000	-5.629460000		
T	12.954360000	-5.627260000		
T	12.954540000	-5.625130000		
T	12.954730000	-5.622790000		
T	12.954930000	-5.620530000		
T	12.955080000	-5.618750000		
T	12.955270000	-5.616500000		
T	12.955450000	-5.614330000		
T	12.955640000	-5.612150000		
T	12.955780000	-5.610680000		
T	12.955890000	-5.609260000		
T	12.956040000	-5.607510000		
T	12.956230000	-5.605220000		
T	12.956410000	-5.603200000		
T	12.956580000	-5.601170000		
T	12.956680000	-5.600040000		
T	12.956790000	-5.598560000		
T	12.957000000	-5.596140000		
T	12.957210000	-5.593810000		
T	12.957290000	-5.592660000		
T	12.957360000	-5.591750000		
T	12.957400000	-5.591340000		
T	12.957480000	-5.590340000		
T	12.957600000	-5.588970000		
T	12.957710000	-5.587650000		
T	12.957870000	-5.585820000		
T	12.957940000	-5.584960000		
T	12.957990000	-5.584360000		
T	12.958100000	-5.583060000		
T	12.958270000	-5.580960000		
T	12.958370000	-5.579860000		
T	12.958440000	-5.579010000		
T	12.958510000	-5.578210000		
T	12.958530000	-5.577830000		
T	12.958580000	-5.576200000		
T	12.958660000	-5.574150000		
T	12.958730000	-5.571520000		
T	12.958800000	-5.568970000		
T	12.958850000	-5.567130000		
T	12.958860000	-5.566890000		
T	12.958870000	-5.566380000		
T	12.958890000	-5.566020000		
T	12.958900000	-5.565770000		
T	12.958930000	-5.565290000		
T	12.958960000	-5.564860000		
T	12.959010000	-5.564560000		
T	12.959050000	-5.564290000		
T	12.959100000	-5.563960000		
T	12.959160000	-5.563660000		
T	12.959270000	-5.563200000		
T	12.959420000	-5.562660000		
T	12.959710000	-5.561760000		
T	12.959880000	-5.561220000		
T	12.960130000	-5.560400000		
T	12.960630000	-5.558810000		
T	12.961290000	-5.556730000		
T	12.961390000	-5.556410000		
T	12.961590000	-5.555810000		
T	12.961760000	-5.555260000		
T	12.961960000	-5.554650000		
T	12.962170000	-5.553960000		
T	12.962380000	-5.553270000		
T	12.962570000	-5.552680000		
T	12.962700000	-5.552280000		
T	12.962880000	-5.551710000		
T	12.963050000	-5.551180000		
T	12.963230000	-5.550630000		
T	12.963500000	-5.549700000		
T	12.963900000	-5.548480000		
T	12.964200000	-5.547520000		
T	12.964490000	-5.546630000		
T	12.964670000	-5.546090000		
T	12.964920000	-5.545270000		
T	12.965050000	-5.544860000		
T	12.965210000	-5.544380000		
T	12.965350000	-5.543910000		
T	12.965620000	-5.543090000		
T	12.965860000	-5.542310000		
T	12.965980000	-5.541940000		
T	12.966240000	-5.541160000		
T	12.966540000	-5.540200000		
T	12.966710000	-5.539660000		
T	12.966910000	-5.539030000		
T	12.967290000	-5.537850000		
T	12.967400000	-5.537510000		
T	12.967630000	-5.536780000		
T	12.967940000	-5.535790000		
T	12.968190000	-5.534920000		
T	12.968350000	-5.534350000		
T	12.968440000	-5.533960000		
T	12.968570000	-5.533360000		
T	12.968700000	-5.532750000		
T	12.968800000	-5.532180000		
T	12.968910000	-5.531450000		
T	12.968990000	-5.530920000		
T	12.969070000	-5.530180000		
T	12.969120000	-5.529690000		
T	12.969240000	-5.527290000		
T	12.969290000	-5.526120000		
T	12.969340000	-5.525330000		
T	12.969380000	-5.524630000		
T	12.969430000	-5.523660000		
T	12.969500000	-5.522250000		
T	12.969550000	-5.521200000		
T	12.969600000	-5.520170000		
T	12.969650000	-5.519100000		
T	12.969700000	-5.518400000		
T	12.969730000	-5.517510000		
T	12.969790000	-5.516440000		
T	12.969860000	-5.515110000		
T	12.969910000	-5.513960000		
T	12.969980000	-5.512690000		
T	12.970050000	-5.511360000		
T	12.970110000	-5.510070000		
T	12.970130000	-5.509650000		
T	12.970150000	-5.509190000		
T	12.970200000	-5.508400000		
T	12.970240000	-5.507790000		
T	12.970250000	-5.507400000		
T	12.970260000	-5.507040000		
T	12.970300000	-5.506320000		
T	12.970350000	-5.505530000		
T	12.970390000	-5.504520000		
T	12.970420000	-5.504070000		
T	12.970440000	-5.503380000		
T	12.970490000	-5.502470000		
T	12.970540000	-5.501670000		
T	12.970590000	-5.500640000		
T	12.970640000	-5.499710000		
T	12.970720000	-5.499000000		
T	12.970780000	-5.498540000		
T	12.970890000	-5.498060000		
T	12.970980000	-5.497670000		
T	12.971070000	-5.497350000		
T	12.971250000	-5.496830000		
T	12.971540000	-5.496110000		
T	12.972360000	-5.494130000		
T	12.973290000	-5.491910000		
T	12.973570000	-5.491230000		
T	12.973780000	-5.490730000		
T	12.974180000	-5.489720000		
T	12.974860000	-5.488090000		
T	12.975710000	-5.485960000		
T	12.976750000	-5.483440000		
T	12.978010000	-5.480370000		
T	12.978940000	-5.478100000		
T	12.979490000	-5.476780000		
T	12.979900000	-5.475770000		
T	12.981780000	-5.471200000		
T	12.982320000	-5.469880000		
T	12.983070000	-5.468050000		
T	12.983900000	-5.466020000		
T	12.984740000	-5.464010000		
T	12.985600000	-5.461920000		
T	12.986610000	-5.459450000		
T	12.988950000	-5.453780000		
T	12.989080000	-5.453440000		
T	12.989200000	-5.453130000		
T	12.989470000	-5.452530000		
T	12.989950000	-5.451330000		
T	12.990390000	-5.450220000		
T	12.990730000	-5.449420000		
T	12.991140000	-5.448400000		
T	12.991510000	-5.447470000		
T	12.992100000	-5.446070000		
T	12.992840000	-5.444290000		
T	12.993330000	-5.443100000		
T	12.993670000	-5.442260000		
T	12.994540000	-5.440120000		
T	12.994950000	-5.439150000		
T	12.995840000	-5.436950000		
T	12.997020000	-5.434060000		
T	12.998550000	-5.430350000		
T	12.999960000	-5.426910000		
T	13.000850000	-5.424740000		
T	13.001060000	-5.424220000		
T	13.001380000	-5.423430000		
T	13.002110000	-5.421640000		
T	13.003020000	-5.419390000		
T	13.003300000	-5.418740000		
T	13.003390000	-5.418510000		
T	13.003920000	-5.417210000		
T	13.004860000	-5.414920000		
T	13.005600000	-5.413170000		
T	13.005820000	-5.412630000		
T	13.006170000	-5.411750000		
T	13.006450000	-5.411080000		
T	13.006880000	-5.410010000		
T	13.007180000	-5.409310000		
T	13.007350000	-5.408920000		
T	13.007460000	-5.408610000		
T	13.007710000	-5.407980000		
T	13.007960000	-5.407380000		
T	13.008350000	-5.406480000		
T	13.009130000	-5.404540000		
T	13.009840000	-5.402800000		
T	13.010230000	-5.401870000		
T	13.010630000	-5.400880000		
T	13.011400000	-5.398990000		
T	13.012020000	-5.397470000		
T	13.012880000	-5.395410000		
T	13.013480000	-5.393890000		
T	13.013640000	-5.393480000		
T	13.013740000	-5.393170000		
T	13.014050000	-5.392250000		
T	13.014260000	-5.391570000		
T	13.014510000	-5.390780000		
T	13.014690000	-5.390190000		
T	13.015170000	-5.388780000		
T	13.015480000	-5.387710000		
T	13.015690000	-5.387080000		
T	13.015920000	-5.386380000		
T	13.016320000	-5.385140000		
T	13.016630000	-5.384130000		
T	13.017030000	-5.382930000		
T	13.017440000	-5.381660000		
T	13.017830000	-5.380450000		
T	13.017950000	-5.380030000		
T	13.018100000	-5.379410000		
T	13.018280000	-5.378600000		
T	13.018610000	-5.377020000		
T	13.019230000	-5.374200000		
T	13.019690000	-5.372070000		
T	13.020200000	-5.369680000		
T	13.020680000	-5.367430000		
T	13.021030000	-5.365730000		
T	13.021430000	-5.363890000		
T	13.021590000	-5.363240000		
T	13.021680000	-5.362760000		
T	13.021770000	-5.362400000		
T	13.021970000	-5.361830000		
T	13.022140000	-5.361420000		
T	13.022300000	-5.361070000		
T	13.022420000	-5.360840000		
T	13.022520000	-5.360660000		
T	13.022780000	-5.360260000		
T	13.022890000	-5.360100000		
T	13.023170000	-5.359730000		
T	13.023570000	-5.359290000		
T	13.024080000	-5.358780000		
T	13.025200000	-5.357680000		
T	13.025720000	-5.357150000		
T	13.026580000	-5.356310000		
T	13.027550000	-5.355350000		
T	13.028100000	-5.354820000		
T	13.028740000	-5.354150000		
T	13.029150000	-5.353750000		
T	13.030080000	-5.352830000		
T	13.030630000	-5.352290000		
T	13.031580000	-5.351340000		
T	13.032740000	-5.350200000		
T	13.033770000	-5.349150000		
T	13.034930000	-5.348010000		
T	13.036800000	-5.346150000		
T	13.038500000	-5.344480000		
T	13.038920000	-5.344050000		
T	13.039200000	-5.343770000		
T	13.039560000	-5.343460000		
T	13.039900000	-5.343170000		
T	13.040240000	-5.342880000		
T	13.040820000	-5.342500000		
T	13.041350000	-5.342190000		
T	13.041820000	-5.341930000		
T	13.042730000	-5.341430000		
T	13.043440000	-5.341050000		
T	13.044540000	-5.340460000		
T	13.045080000	-5.340160000		
T	13.051110000	-5.336860000		
T	13.051660000	-5.336550000		
T	13.052600000	-5.336050000		
T	13.053800000	-5.335390000		
T	13.054680000	-5.334910000		
T	13.055240000	-5.334590000		
T	13.055930000	-5.334210000		
T	13.056330000	-5.333950000		
T	13.056820000	-5.333560000		
T	13.057100000	-5.333340000		
T	13.057560000	-5.332950000		
T	13.058120000	-5.332440000		
T	13.059420000	-5.331330000		
T	13.060570000	-5.330330000		
T	13.062400000	-5.328750000		
T	13.063900000	-5.327430000		
T	13.065870000	-5.325730000		
T	13.066870000	-5.324870000		
T	13.069420000	-5.322620000		
T	13.072420000	-5.320050000		
T	13.073470000	-5.319140000		
T	13.074990000	-5.317790000		
T	13.076310000	-5.316650000		
T	13.077810000	-5.315340000		
T	13.079030000	-5.314290000		
T	13.080470000	-5.313050000		
T	13.080780000	-5.312760000		
T	13.081260000	-5.312260000		
T	13.081580000	-5.311880000		
T	13.081890000	-5.311480000		
T	13.082120000	-5.311150000		
T	13.082340000	-5.310800000		
T	13.082540000	-5.310420000		
T	13.082720000	-5.310050000		
T	13.082910000	-5.309650000		
T	13.083000000	-5.309440000		
T	13.083520000	-5.308030000		
T	13.083910000	-5.307030000		
T	13.084020000	-5.306690000		
T	13.084110000	-5.306410000		
T	13.084420000	-5.305620000		
T	13.085120000	-5.303710000		
T	13.085630000	-5.302400000		
T	13.085900000	-5.301650000		
T	13.086560000	-5.299840000		
T	13.087490000	-5.297340000		
T	13.090030000	-5.290530000		
T	13.090200000	-5.290020000		
T	13.090340000	-5.289610000		
T	13.090630000	-5.288840000		
T	13.091140000	-5.287440000		
T	13.091280000	-5.287120000		
T	13.091410000	-5.286750000		
T	13.091880000	-5.285520000		
T	13.092140000	-5.284810000		
T	13.092210000	-5.284670000		
T	13.092250000	-5.284570000		
T	13.092540000	-5.283780000		
T	13.093620000	-5.280880000		
T	13.093920000	-5.280030000		
T	13.094120000	-5.279490000		
T	13.094480000	-5.278550000		
T	13.094840000	-5.277590000		
T	13.095240000	-5.276500000		
T	13.095620000	-5.275470000		
T	13.095850000	-5.274850000		
T	13.096120000	-5.273990000		
T	13.096400000	-5.273140000		
T	13.096730000	-5.272130000		
T	13.097080000	-5.271050000		
T	13.097260000	-5.270480000		
T	13.097480000	-5.269770000		
T	13.097780000	-5.268880000		
T	13.098030000	-5.268080000		
T	13.098390000	-5.266970000		
T	13.098720000	-5.265960000		
T	13.099010000	-5.265100000		
T	13.099130000	-5.264710000		
T	13.099240000	-5.264260000		
T	13.099310000	-5.263920000		
T	13.099360000	-5.263690000		
T	13.099420000	-5.263280000		
T	13.099490000	-5.262730000		
T	13.099650000	-5.261300000		
T	13.099890000	-5.259270000		
T	13.101830000	-5.242810000		
T	13.101870000	-5.242430000		
T	13.101990000	-5.241450000		
T	13.102150000	-5.240050000		
T	13.102280000	-5.239010000		
T	13.102350000	-5.238530000		
T	13.102460000	-5.238000000		
T	13.102710000	-5.236980000		
T	13.103190000	-5.235280000		
T	13.103700000	-5.233470000		
T	13.104150000	-5.231880000		
T	13.104400000	-5.230990000		
T	13.104860000	-5.229360000		
T	13.106840000	-5.222300000		
T	13.107290000	-5.220680000		
T	13.107820000	-5.218780000		
T	13.108410000	-5.216700000		
T	13.108760000	-5.215500000		
T	13.109080000	-5.214360000		
T	13.109390000	-5.213170000		
T	13.109440000	-5.212950000		
T	13.109540000	-5.212440000		
T	13.109600000	-5.211970000		
T	13.109670000	-5.211130000		
T	13.109770000	-5.209830000		
T	13.109860000	-5.208390000		
T	13.109930000	-5.207400000		
T	13.110080000	-5.205320000		
T	13.110250000	-5.202940000		
T	13.110410000	-5.200540000		
T	13.110590000	-5.197950000		
T	13.110820000	-5.194690000		
T	13.111030000	-5.191610000		
T	13.111210000	-5.189080000		
T	13.111380000	-5.186620000		
T	13.111550000	-5.184190000		
T	13.111740000	-5.181440000		
T	13.111900000	-5.179160000		
T	13.112030000	-5.177240000		
T	13.112100000	-5.176340000		
T	13.112210000	-5.174810000		
T	13.112280000	-5.173730000		
T	13.112340000	-5.173130000		
T	13.112420000	-5.172510000		
T	13.112510000	-5.171990000		
T	13.112640000	-5.171410000		
T	13.112900000	-5.170520000		
T	13.112960000	-5.170320000		
T	13.113150000	-5.169810000		
T	13.113360000	-5.169270000		
T	13.113720000	-5.168390000		
T	13.114090000	-5.167530000		
T	13.114520000	-5.166460000		
T	13.115020000	-5.165230000		
T	13.115400000	-5.164320000		
T	13.115700000	-5.163610000		
T	13.116140000	-5.162550000		
T	13.116550000	-5.161530000		
T	13.116890000	-5.160700000		
T	13.117270000	-5.159790000		
T	13.117280000	-5.159680000		
T	13.117660000	-5.158670000		
T	13.117700000	-5.158570000		
T	13.117770000	-5.158360000		
T	13.117830000	-5.158190000		
T	13.117880000	-5.158090000		
T	13.117940000	-5.157940000		
T	13.118060000	-5.157710000		
T	13.118150000	-5.157530000		
T	13.118180000	-5.157490000		
T	13.118220000	-5.157430000		
T	13.119830000	-5.153550000		
T	13.119990000	-5.153170000		
T	13.120450000	-5.152050000		
T	13.120890000	-5.150970000		
T	13.121530000	-5.149450000		
T	13.121770000	-5.148820000		
T	13.122310000	-5.147530000		
T	13.123040000	-5.145750000		
T	13.123650000	-5.144280000		
T	13.124430000	-5.142380000		
T	13.125520000	-5.139730000		
T	13.126690000	-5.136900000		
T	13.127800000	-5.134210000		
T	13.129000000	-5.131280000		
T	13.130200000	-5.128370000		
T	13.131450000	-5.125310000		
T	13.132610000	-5.122490000		
T	13.133670000	-5.119910000		
T	13.135080000	-5.116490000		
T	13.136000000	-5.114230000		
T	13.136310000	-5.113520000		
T	13.136640000	-5.112720000		
T	13.136800000	-5.112320000		
T	13.137270000	-5.111160000		
T	13.137570000	-5.110420000		
T	13.137890000	-5.109640000		
T	13.138310000	-5.108630000		
T	13.138340000	-5.108550000		
T	13.138370000	-5.108490000		
T	13.138400000	-5.108440000		
T	13.138420000	-5.108410000		
T	13.138460000	-5.108360000		
T	13.138510000	-5.108260000		
